3rdmike_16_noise_0000_10000.wav	0.001	*0.999
abi_32_noise_0000_10000.wav	0.001	*0.999
2ndabi_32_noise_0000_10000.wav	0.002	*0.999
3rdabi_32_noise_0000_10000.wav	0.002	*0.998
abi_27_noise_0000_10000.wav	0.001	*0.998
2ndabi_27_noise_0000_10000.wav	0.003	*0.996
abi_26_noise_0000_10000.wav	0.001	*0.999
2ndabi_26_noise_0000_10000.wav	0.002	*0.998
3rdabi_26_noise_0000_10000.wav	0.001	*0.999
mike_18_noise_0000_10000.wav	0.002	*0.997
2ndmike_18_noise_0000_10000.wav	0.002	*0.999
abi_4_noise_0000_10000.wav	0.002	*0.999
2ndabi_4_noise_0000_10000.wav	0.002	*0.999
abi_12_noise_0000_10000.wav	0.002	*0.998
2ndabi_12_noise_0000_10000.wav	0.002	*0.998
mike_12_noise_0000_10000.wav	0.002	*0.999
2ndmike_12_noise_0000_10000.wav	0.005	*0.997
dad_24_noise_0000_10000.wav	0.001	*0.999
2nddad_24_noise_0000_10000.wav	0.002	*0.999
3rddad_24_noise_0000_10000.wav	0.002	*0.998
dad_14_noise_0000_10000.wav	0.002	*0.999
2nddad_14_noise_0000_10000.wav	0.002	*0.998
mike_10_noise_0000_10000.wav	0.002	*0.999
2ndmike_10_noise_0000_10000.wav	0.003	*0.997
abi_18_noise_0000_10000.wav	0.001	*0.999
2ndabi_18_noise_0000_10000.wav	0.002	*0.999
3rdabi_18_noise_0000_10000.wav	0.002	*0.999
dad_20_noise_0000_10000.wav	0.004	*0.997
2nddad_20_noise_0000_10000.wav	0.002	*0.999
3rddad_20_noise_0000_10000.wav	0.003	*0.997
mike_17_noise_0000_10000.wav	0.002	*0.998
mike_1_noise_0000_10000.wav	0.001	*0.999
2ndmike_1_noise_0000_10000.wav	0.032	*0.987
mike_3_noise_0000_10000.wav	0.003	*0.997
2ndmike_3_noise_0000_10000.wav	0.003	*0.998
abi_14_noise_0000_10000.wav	0.001	*0.999
2ndabi_14_noise_0000_10000.wav	0.002	*0.998
abi_24_noise_0000_10000.wav	0.001	*0.999
2ndabi_24_noise_0000_10000.wav	0.001	*0.999
3rdabi_24_noise_0000_10000.wav	0.001	*0.999
abi_8_noise_0000_10000.wav	0.002	*0.997
2ndabi_8_noise_0000_10000.wav	0.011	*0.992
mike_14_noise_0000_10000.wav	0.001	*0.999
2ndmike_14_noise_0000_10000.wav	0.001	*0.999
3rdmike_14_noise_0000_10000.wav	0.001	*0.999
dad_10_noise_0000_10000.wav	0.001	*0.998
2nddad_10_noise_0000_10000.wav	0.002	*0.999
3rddad_10_noise_0000_10000.wav	0.001	*0.999
dad_23_noise_0000_10000.wav	0.002	*0.999
2nddad_23_noise_0000_10000.wav	0.002	*0.999
3rddad_23_noise_0000_10000.wav	0.001	*0.999
dad_19_noise_0000_10000.wav	0.001	*0.999
2nddad_19_noise_0000_10000.wav	0.003	*0.996
dad_17_noise_0000_10000.wav	0.005	*0.996
2nddad_17_noise_0000_10000.wav	0.003	*0.997
3rddad_17_noise_0000_10000.wav	0.004	*0.998
mike_15_noise_0000_10000.wav	0.002	*0.998
2ndmike_15_noise_0000_10000.wav	0.002	*0.996
dad_2_noise_0000_10000.wav	0.001	*0.999
2nddad_2_noise_0000_10000.wav	0.002	*0.998
abi_28_noise_0000_10000.wav	0.001	*0.999
2ndabi_28_noise_0000_10000.wav	0.003	*0.996
dad_16_noise_0000_10000.wav	0.002	*0.998
2nddad_16_noise_0000_10000.wav	0.002	*0.998
3rddad_16_noise_0000_10000.wav	0.002	*0.998
abi_22_noise_0000_10000.wav	0.001	*0.999
2ndabi_22_noise_0000_10000.wav	0.001	*0.998
3rdabi_22_noise_0000_10000.wav	0.001	*0.999
dad_12_noise_0000_10000.wav	0.001	*0.999
2nddad_12_noise_0000_10000.wav	0.003	*0.996
abi_2_noise_0000_10000.wav	0.001	*0.999
2ndabi_2_noise_0000_10000.wav	0.005	*0.994
mike_23_noise_0000_10000.wav	0.002	*0.999
2ndmike_23_noise_0000_10000.wav	0.003	*0.996
mike_19_noise_0000_10000.wav	0.001	*0.999
2ndmike_19_noise_0000_10000.wav	0.002	*0.997
mike_2_noise_0000_10000.wav	0.004	*0.997
2ndmike_2_noise_0000_10000.wav	0.004	*0.997
mike_22_noise_0000_10000.wav	0.001	*0.999
2ndmike_22_noise_0000_10000.wav	0.003	*0.996
mike_7_noise_0000_10000.wav	0.001	*0.998
2ndmike_7_noise_0000_10000.wav	0.002	*0.998
mike_21_noise_0000_10000.wav	0.003	*0.998
2ndmike_21_noise_0000_10000.wav	0.003	*0.998
3rdmike_21_noise_0000_10000.wav	0.002	*0.998
abi_10_noise_0000_10000.wav	0.001	*0.999
2ndabi_10_noise_0000_10000.wav	0.001	*0.998
mike_13_noise_0000_10000.wav	0.003	*0.997
2ndmike_13_noise_0000_10000.wav	0.002	*0.998
3rdmike_13_noise_0000_10000.wav	0.001	*0.999
abi_16_noise_0000_10000.wav	0.002	*0.998
2ndabi_16_noise_0000_10000.wav	0.003	*0.996
dad_22_noise_0000_10000.wav	0.002	*0.998
2nddad_22_noise_0000_10000.wav	0.003	*0.998
3rddad_22_noise_0000_10000.wav	0.002	*0.999
dad_8_noise_0000_10000.wav	0.001	*0.999
2nddad_8_noise_0000_10000.wav	0.002	*0.998
3rddad_8_noise_0000_10000.wav	0.002	*0.999
dad_18_noise_0000_10000.wav	0.003	*0.998
2nddad_18_noise_0000_10000.wav	0.002	*0.999
3rddad_18_noise_0000_10000.wav	0.005	*0.998
mike_6_noise_0000_10000.wav	0.001	*0.999
2ndmike_6_noise_0000_10000.wav	0.003	*0.997
mike_8_noise_0000_10000.wav	0.001	*0.999
2ndmike_8_noise_0000_10000.wav	0.004	*0.996
abi_25_noise_0000_10000.wav	0.001	*0.999
2ndabi_25_noise_0000_10000.wav	0.001	*0.999
3rdabi_25_noise_0000_10000.wav	0.001	*0.999
dad_4_noise_0000_10000.wav	0.001	*0.998
2nddad_4_noise_0000_10000.wav	0.003	*0.998
dad_22_voice_0000_10000.wav	*0.002	0.998
dad_16_voice_0000_10000.wav	*0.001	0.998
2nddad_16_voice_0000_10000.wav	*0.002	0.999
mike_19_voice_0000_10000.wav	*0.001	0.999
2ndmike_19_voice_0000_10000.wav	*0.001	0.999
3rdmike_19_voice_0000_10000.wav	*0.001	0.999
mike_15_voice_0000_10000.wav	*0.001	0.999
2ndmike_15_voice_0000_10000.wav	*0.002	0.999
3rdmike_15_voice_0000_10000.wav	*0.002	0.999
dad_6_voice_0000_10000.wav	*0.002	0.999
2nddad_6_voice_0000_10000.wav	*0.001	0.999
3rddad_6_voice_0000_10000.wav	*0.001	0.999
dad_24_voice_0000_10000.wav	*0.002	0.999
2nddad_24_voice_0000_10000.wav	*0.002	0.999
3rddad_24_voice_0000_10000.wav	*0.002	0.999
abi_24_voice_0000_10000.wav	*0.014	0.996
abi_6_voice_0000_10000.wav	*0.011	0.990
2ndabi_6_voice_0000_10000.wav	*0.035	0.953
3rdabi_6_voice_0000_10000.wav	*0.011	0.985
mike_25_voice_0000_10000.wav	*0.002	0.998
2ndmike_25_voice_0000_10000.wav	*0.001	0.999
3rdmike_25_voice_0000_10000.wav	*0.002	0.998
abi_16_voice_0000_10000.wav	*0.002	0.998
2ndabi_16_voice_0000_10000.wav	*0.002	0.998
3rdabi_16_voice_0000_10000.wav	*0.003	0.997
abi_10_voice_0000_10000.wav	*0.002	0.999
2ndabi_10_voice_0000_10000.wav	*0.002	0.998
3rdabi_10_voice_0000_10000.wav	*0.007	0.992
mike_10_voice_0000_10000.wav	*0.002	0.999
2ndmike_10_voice_0000_10000.wav	*0.002	0.999
3rdmike_10_voice_0000_10000.wav	*0.002	0.998
mike_21_voice_0000_10000.wav	*0.002	0.999
2ndmike_21_voice_0000_10000.wav	*0.002	0.999
3rdmike_21_voice_0000_10000.wav	*0.001	0.999
mike_24_voice_0000_10000.wav	*0.002	0.999
2ndmike_24_voice_0000_10000.wav	*0.002	0.999
3rdmike_24_voice_0000_10000.wav	*0.002	0.999
dad_20_voice_0000_10000.wav	*0.002	0.999
abi_30_voice_0000_10000.wav	*0.014	0.996
abi_8_voice_0000_10000.wav	*0.004	0.997
2ndabi_8_voice_0000_10000.wav	*0.002	0.999
3rdabi_8_voice_0000_10000.wav	*0.011	0.982
dad_12_voice_0000_10000.wav	*0.001	0.999
2nddad_12_voice_0000_10000.wav	*0.002	0.999
3rddad_12_voice_0000_10000.wav	*0.002	0.999
dad_14_voice_0000_10000.wav	*0.001	0.999
2nddad_14_voice_0000_10000.wav	*0.001	0.999
3rddad_14_voice_0000_10000.wav	*0.001	0.999
mike_22_voice_0000_10000.wav	*0.001	0.998
2ndmike_22_voice_0000_10000.wav	*0.001	0.999
3rdmike_22_voice_0000_10000.wav	*0.001	0.999
abi_20_voice_0000_10000.wav	*0.003	0.999
2ndabi_20_voice_0000_10000.wav	*0.002	0.998
mike_2_voice_0000_10000.wav	*0.005	0.996
2ndmike_2_voice_0000_10000.wav	*0.006	0.993
3rdmike_2_voice_0000_10000.wav	*0.012	0.983
mike_3_voice_0000_10000.wav	*0.004	0.997
2ndmike_3_voice_0000_10000.wav	*0.004	0.997
3rdmike_3_voice_0000_10000.wav	*0.009	0.992
abi_27_voice_0000_10000.wav	*0.001	0.999
2ndabi_27_voice_0000_10000.wav	*0.001	0.998
3rdabi_27_voice_0000_10000.wav	*0.001	0.999
mike_16_voice_0000_10000.wav	*0.002	0.998
2ndmike_16_voice_0000_10000.wav	*0.003	0.996
abi_23_voice_0000_10000.wav	*0.014	0.996
abi_22_voice_0000_10000.wav	*0.001	0.998
mike_14_voice_0000_10000.wav	*0.014	0.996
mike_1_voice_0000_10000.wav	*0.004	0.998
2ndmike_1_voice_0000_10000.wav	*0.005	0.996
3rdmike_1_voice_0000_10000.wav	*0.003	0.998
dad_2_voice_0000_10000.wav	*0.003	0.997
2nddad_2_voice_0000_10000.wav	*0.003	0.999
3rddad_2_voice_0000_10000.wav	*0.002	0.999
abi_14_voice_0000_10000.wav	*0.001	0.999
2ndabi_14_voice_0000_10000.wav	*0.002	0.999
3rdabi_14_voice_0000_10000.wav	*0.002	0.999
mike_4_voice_0000_10000.wav	*0.014	0.987
2ndmike_4_voice_0000_10000.wav	*0.003	0.998
3rdmike_4_voice_0000_10000.wav	*0.005	0.995
abi_28_voice_0000_10000.wav	*0.001	0.999
2ndabi_28_voice_0000_10000.wav	*0.001	0.999
3rdabi_28_voice_0000_10000.wav	*0.001	0.999
abi_26_voice_0000_10000.wav	*0.014	0.996
abi_2_voice_0000_10000.wav	*0.005	0.996
2ndabi_2_voice_0000_10000.wav	*0.003	0.998
3rdabi_2_voice_0000_10000.wav	*0.010	0.989
mike_18_voice_0000_10000.wav	*0.002	0.999
2ndmike_18_voice_0000_10000.wav	*0.002	0.999
3rdmike_18_voice_0000_10000.wav	*0.001	0.999
abi_4_voice_0000_10000.wav	*0.054	0.911
2ndabi_4_voice_0000_10000.wav	*0.008	0.991
3rdabi_4_voice_0000_10000.wav	*0.026	0.962
dad_19_voice_0000_10000.wav	*0.002	0.999
2nddad_19_voice_0000_10000.wav	*0.001	0.999
3rddad_19_voice_0000_10000.wav	*0.001	0.999
dad_4_voice_0000_10000.wav	*0.002	0.999
2nddad_4_voice_0000_10000.wav	*0.002	0.999
3rddad_4_voice_0000_10000.wav	*0.002	0.999
abi_25_voice_0000_10000.wav	*0.014	0.996
mike_9_voice_0000_10000.wav	*0.003	0.998
2ndmike_9_voice_0000_10000.wav	*0.003	0.998
3rdmike_9_voice_0000_10000.wav	*0.004	0.998
abi_29_voice_0000_10000.wav	*0.001	0.999
2ndabi_29_voice_0000_10000.wav	*0.001	0.999
3rdabi_29_voice_0000_10000.wav	*0.001	0.999
mike_17_voice_0000_10000.wav	*0.001	0.999
2ndmike_17_voice_0000_10000.wav	*0.001	0.999
3rdmike_17_voice_0000_10000.wav	*0.001	0.999
abi_12_voice_0000_10000.wav	*0.002	0.999
2ndabi_12_voice_0000_10000.wav	*0.004	0.997
3rdabi_12_voice_0000_10000.wav	*0.003	0.998
mike_20_voice_0000_10000.wav	*0.002	0.999
2ndmike_20_voice_0000_10000.wav	*0.002	0.999
3rdmike_20_voice_0000_10000.wav	*0.002	0.998
dad_10_voice_0000_10000.wav	*0.002	0.999
2nddad_10_voice_0000_10000.wav	*0.002	0.998
3rddad_10_voice_0000_10000.wav	*0.001	0.999
mike_5_voice_0000_10000.wav	*0.003	0.998
2ndmike_5_voice_0000_10000.wav	*0.003	0.999
3rdmike_5_voice_0000_10000.wav	*0.002	0.999
dad_21_voice_0000_10000.wav	*0.001	0.999
2nddad_21_voice_0000_10000.wav	*0.003	0.996
mike_7_voice_0000_10000.wav	*0.001	0.999
2ndmike_7_voice_0000_10000.wav	*0.002	0.999
3rdmike_7_voice_0000_10000.wav	*0.002	0.999
dad_17_voice_0000_10000.wav	*0.014	0.996
mike_23_voice_0000_10000.wav	*0.001	0.998
2ndmike_23_voice_0000_10000.wav	*0.001	0.999
3rdmike_23_voice_0000_10000.wav	*0.001	0.999
mike_6_voice_0000_10000.wav	*0.003	0.999
2ndmike_6_voice_0000_10000.wav	*0.002	0.999
3rdmike_6_voice_0000_10000.wav	*0.003	0.999
dad_18_voice_0000_10000.wav	*0.014	0.996
dad_8_voice_0000_10000.wav	*0.001	0.999
mike_12_voice_0000_10000.wav	*0.002	0.999
2ndmike_12_voice_0000_10000.wav	*0.002	0.999
3rdmike_12_voice_0000_10000.wav	*0.001	0.998
mike_11_voice_0000_10000.wav	*0.001	0.999
2ndmike_11_voice_0000_10000.wav	*0.001	0.999
3rdmike_11_voice_0000_10000.wav	*0.001	0.998
mike_13_voice_0000_10000.wav	*0.001	0.999
2ndmike_13_voice_0000_10000.wav	*0.002	0.998
abi_32_voice_0000_10000.wav	*0.014	0.996
dad_23_voice_0000_10000.wav	*0.001	0.998
mike_8_voice_0000_10000.wav	*0.001	0.999
2ndmike_8_voice_0000_10000.wav	*0.002	0.999
3rdmike_8_voice_0000_10000.wav	*0.002	0.999
